gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,gene_ind,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
ENSG00000067606.16,0.365671225574414,0.763825899723023,0.44733923417236,0.171328607172091,0.686722844602405,0.619817718674676,0.28851301288787,0.0497479540333739,0.0494472902650407,0.303787761879921,0.0423399902131583,0.0467247624892381,10454,367182,84,PRKCZ,0.743867756760122,0.703191966958232,0.0695299051316469,0.0630560663274049
ENSG00000182873.5,0.893922778680427,0.737523645228809,0.846441733978246,0.478801374965488,0.8931396383455,0.827193267867354,0.55595206282479,0.44173621940018,0.802522630137223,0.550002805165156,0.433607304894299,0.788910330767565,10454,367182,86,PRKCZ-AS1,0.48151863432013,0.601117071202486,0.638291335116993,0.623567781280659
ENSG00000162585.16,0.0946898183584986,0.922744424935231,0.291501629996875,0.487049024788468,0.632041148465571,0.852815957994925,0.122202288674152,0.0237001414853565,0.164095348026025,0.202367966050854,0.0393661465783101,0.0807358606245735,10454,367182,87,FAAP20,0.758341183087427,0.937752374103679,0.0536026797614993,0.0708370287377196
ENSG00000116151.13,0.183807335444013,0.23894067245138,0.514436344505937,0.233142333722423,0.915496562781333,0.497041447917341,0.0350098782396181,0.134994430293902,0.529903149440501,0.125591202677954,0.0472594750162461,0.982357142001522,10454,367182,91,MORN1,0.71314087519796,0.625936787551956,0.083477185606766,0.896900016363327
ENSG00000149527.17,0.961042670637706,0.377979865774465,0.552270493949273,0.848461037019532,0.94053099255385,0.650185918052515,0.380062537535124,0.466739383205577,0.967477243076815,0.836523711848962,0.516500626477326,0.744417739546662,10454,367182,94,PLCH2,0.974837317852456,0.836636211350006,0.900198115336061,0.738475122828849
ENSG00000157870.14,0.308840658551913,0.777090746445452,0.0659038121180039,0.436116195653111,0.725145252579578,0.898579716731245,0.858082629443937,0.568754432615466,0.514864512344941,0.999999978952671,0.612972337583565,0.536327142514794,10454,367182,102,FAM213B,0.493953365948812,0.992198350338656,0.712070638550735,0.999999936858017
ENSG00000142606.15,0.744988242664282,0.0922297206346149,0.561765730843283,0.353634606480283,0.0924473253523244,0.729154957345375,0.158390048799649,0.245408691614028,0.708804400801831,0.269869623227161,0.339592812973964,0.87582993774578,10454,367182,103,MMEL1,0.561561592650683,0.941020362887189,0.3055585933788,0.602259925937524
ENSG00000215912.12,0.215960503841817,0.698781070227788,0.467321145880706,0.146706949969421,0.4250927157478,0.414396890748701,0.061126277695862,0.1412740279011,0.378367731645481,0.115835542977631,0.0861966925104062,0.510519295392095,10454,367182,104,TTC34,0.549779533072741,0.3565704090947,0.118984510065034,0.143558279465072
ENSG00000116213.15,0.912063824709919,0.771968523257106,0.166886677641382,0.85494634037531,0.252159789694191,0.27316451593931,0.573109157060446,0.876326745083788,0.358669486269686,0.576422494012778,0.848018751769159,0.355236648842404,10454,367182,109,WRAP73,0.542526328456016,0.990350947967988,0.701485381970189,0.663188271733681
ENSG00000235169.7,0.94091779174313,0.213927528090562,0.871514065468099,0.94860060166866,0.176257115307714,0.723092444536183,0.43490309567663,0.181092037588785,0.269651797621705,0.505991202767145,0.418568327093086,0.372221143451489,10454,367182,111,SMIM1,0.922795761231056,0.551986987067421,0.269405211936533,0.430340492266186
ENSG00000130764.9,0.404630750434453,0.246666715975545,0.724217147416227,0.397539000517,0.174924204387375,0.638893968592722,0.0102693918690581,0.11364977829056,0.18005894742177,0.0084954579000912,0.133792739921202,0.138384557230411,10454,367182,113,LRRC47,0.845719989244414,0.733848539958719,0.0270318809295785,0.0227788964703567
ENSG00000116198.12,0.39770092951347,0.207565581625371,0.961026519639823,0.562802602517552,0.647243676189661,0.953673350565526,0.963272687829046,0.540629476121386,0.369361982863727,0.749823109582174,0.18195719049379,0.617311939874173,10454,367182,114,CEP104,0.552546332400878,0.503558559636795,0.889862835770714,0.482039205326653
ENSG00000198912.10,0.933856660551576,0.845396541377222,0.477977693011625,0.917019284185377,0.896678821468038,0.543942172201517,0.18297185512871,0.236070355633183,0.343257609953926,0.182173170209874,0.22870874512248,0.325679723008999,10454,367182,116,C1orf174,0.501673227392814,0.577860142252526,0.241142186269462,0.234581151512605
ENSG00000069424.14,0.775548674085379,0.910470681165265,0.945430879005806,0.246407193784974,0.625665499598219,0.99705910513132,0.0577898080296939,0.513581150912972,0.023515091734999,0.304498906172784,0.894405270026507,0.406142561146301,10454,367182,118,KCNAB2,0.559093077620196,0.928282452504297,0.0500643733057799,0.679266038251313
ENSG00000158286.12,0.0078297945496533,0.0512708215426364,0.797938635345647,0.263546847647355,0.115668357185541,0.433357993205091,0.824348658974551,0.0843855268563178,0.287376982774186,0.379924742410102,0.0417046923954915,0.301483899002292,10454,367182,120,RNF207,0.0574606137904904,0.0850019233656793,0.25827784429407,0.105648287979469
ENSG00000116237.15,0.817111335050158,0.543616810637033,0.370180203271346,0.500845771633971,0.499659774286494,0.376553806668472,0.832772916021866,0.878520301349851,0.830148850950995,0.77818155241307,0.733280812498049,0.890850164469245,10454,367182,122,ICMT,0.854424380989935,0.64421362727448,0.850473566227946,0.825012640171734
ENSG00000215788.9,0.197982064536561,0.858924273133241,0.436361227324525,0.0896088132782166,0.67051086527195,0.443746734782041,0.298134665195273,0.430435458286943,0.468788640046059,0.585965582834981,0.467925187816676,0.200835752439054,10454,367182,126,TNFRSF25,0.153203877756044,0.210638143443931,0.392266875445137,0.379513985486576
ENSG00000171680.21,0.845326384057162,0.211387861684564,0.581804714704674,0.756864830060056,0.879412546677223,0.971806711858335,0.666893724144483,0.568643589632425,0.0724673963474185,0.623208991930783,0.635810286752426,0.0928023705165753,10454,367182,127,PLEKHG5,0.742500089790581,0.905678199388362,0.224713959769343,0.280744740783281
ENSG00000162408.10,0.784715814684835,0.489970290271836,0.369150127666655,0.683039924119767,0.818970137918694,0.796342999328422,0.162213117206468,0.920737519489742,0.746563646868383,0.411134204703926,0.954604069114399,0.911677909256713,10454,367182,128,NOL9,0.968183465603425,0.959155701951318,0.756331095464602,0.908850488326212
ENSG00000204859.12,0.616361239678735,0.583559476757665,0.322610037109264,0.609670494886002,0.319764015568607,0.29662883394969,0.952828080797993,0.968433990039666,0.480139849430433,0.96361074385075,0.98028885819434,0.468478087384419,10454,367182,129,ZBTB48,0.60692780108265,0.910777761241405,0.943378188083462,0.961585767711703
ENSG00000116273.5,0.192094239126783,0.719675132286092,0.834435921393649,0.519889478048543,0.714352992593059,0.851593104052798,0.908567613805766,0.416298525649795,0.321366547863779,0.658955663325316,0.337241004813891,0.241150458418763,10454,367182,130,PHF13,0.633712133799083,0.669229849425873,0.72034438955275,0.390681651811271
ENSG00000041988.15,0.387552698755307,0.833749364859139,0.242918994638416,0.408010264969563,0.972537747006746,0.420843405844751,0.81212766837825,0.820902624074602,0.786051119431783,0.895929909169405,0.823796056360785,0.789531669147574,10454,367182,132,THAP3,0.313869788150837,0.375136971392129,0.807312530331253,0.849217232106734
ENSG00000049245.12,0.352318326077322,0.965332277039887,0.554548812338533,0.696540551694861,0.924536147808352,0.56492388054598,0.497978997102806,0.392767708858644,0.924279767008196,0.478923597043002,0.367309936686649,0.892220569430503,10454,367182,135,VAMP3,0.706572700660348,0.76476364436067,0.785949463046829,0.710228321796612
ENSG00000142599.17,0.825432972069242,0.746771540236628,0.527777575614057,0.85599891465572,0.482513007372678,0.435792698751791,0.334759767805147,0.504781681849271,0.270111750188719,0.221208183318289,0.426574614171976,0.212309432834301,10454,367182,144,RERE,0.312261953274546,0.455291013687068,0.357777513517011,0.266479765002736
ENSG00000178585.14,0.041955643206142,0.915901007051442,0.622667640506333,0.0445039361271773,0.871624413616133,0.43199495195147,0.933935013803,0.962740844930948,0.78364954892441,0.923899337719685,0.966982135011159,0.79232415424032,10454,367182,161,CTNNBIP1,0.983365446776209,0.310868494384967,0.935016513720778,0.937238370587566
ENSG00000054523.17,0.9655114498393,0.0771780844523836,0.225533686988661,0.831510150509768,0.878192382963679,0.720051752760243,0.285159645633851,0.768759932523381,0.993691321217239,0.474189447122738,0.745624279083794,0.716126879398449,10454,367182,168,KIF1B,0.125444957299874,0.905539803596232,0.981214514093453,0.663991347334347
ENSG00000142655.12,0.209184451891317,0.561520789866778,0.936057807475499,0.21830401270797,0.291170610189705,0.972481509351566,0.449142443871441,0.386688765222278,0.800659079477476,0.581853144435203,0.442750851740169,0.793917967781989,10454,367182,173,PEX14,0.206353084184735,0.267267462704213,0.587828148200772,0.639299852851072
ENSG00000177000.10,0.936053313036281,0.986067189668218,0.54133029319483,0.981170392698919,0.908964302059579,0.488989731915701,0.619543308116199,0.838118447228691,0.289315561865213,0.610585183906667,0.829224082063814,0.285302464666059,10454,367182,193,MTHFR,0.667693284303242,0.750681635304873,0.63976032079549,0.625127355595577
ENSG00000011021.21,0.606642788077808,0.622357123322636,0.668255421810624,0.693256761751065,0.775587554096928,0.778841070042406,0.625308265635557,0.757282355591029,0.0507924621202186,0.565980909980852,0.705503876669479,0.0540903484582752,10454,367182,194,CLCN6,0.699267133588628,0.677078246357561,0.179266557411764,0.175905963637711
ENSG00000242349.5,0.728683021797325,0.348749532821731,0.756602677687102,0.747566394843968,0.32449971180095,0.964940702867582,0.0911634805642576,0.728253504899434,0.620027936685554,0.102722416429522,0.577027097846925,0.599777864077051,10454,367182,195,NPPA-AS1,0.865883007729877,0.995993156473037,0.303635750363675,0.283969516952249
ENSG00000116685.15,0.120575160248269,0.222456470924231,0.513176555015362,0.0550363278343291,0.680268987403096,0.584966390070876,0.732898751518406,0.940299240949193,0.447260153329806,0.772579152793619,0.953191750845094,0.429769332898895,10454,367182,198,KIAA2013,0.0934572795295341,0.0610310357958701,0.852412251055256,0.8814604304137
ENSG00000083444.16,0.709724557665445,0.841707688807245,0.556669504024295,0.858852039948054,0.724091319997166,0.548542668925115,0.652278254892184,0.526893726211557,0.792491497788268,0.624407217060415,0.430607609425404,0.990664609835362,10454,367182,199,PLOD1,0.667101944504003,0.663793349633134,0.680728739949889,0.972212299886744
ENSG00000116688.16,0.726776588707564,0.426996606877449,0.70165470779527,0.870659842307515,0.460060715980262,0.670969748306344,0.444809949977807,0.621802905764527,0.66032595901671,0.737252331213624,0.769737170526936,0.538011449763276,10454,367182,200,MFN2,0.84343186186106,0.903880005699149,0.580812843581489,0.699701143757365
ENSG00000116691.10,0.548715655141888,0.501710119964212,0.612117079675023,0.749999052759645,0.963361970281321,0.435573647244152,0.832015896714872,0.060647579277866,0.191274622613856,0.774500521874916,0.122575686466254,0.242502630742506,10454,367182,201,MIIP,0.816417906835756,0.996984376320673,0.174061954628742,0.28859555681873
ENSG00000197312.11,0.871776318120416,0.243968377377046,0.360417413495848,0.879007293539369,0.961181283365985,0.499653204069163,0.945505137168031,0.960245330636424,0.95830244763833,0.840083748078983,0.936381751072903,0.850152715184389,10454,367182,220,DDI2,0.776438587152356,0.870935191978445,0.95554127837627,0.894546388686369
ENSG00000116786.11,0.209787388996113,0.273272237383618,0.402409786603791,0.283863623155809,0.912056375393234,0.685992842663202,0.848926688148234,0.804553427388837,0.697588228817785,0.969345895157564,0.990765196269978,0.860000806940353,10454,367182,221,PLEKHM2,0.356888357677408,0.944304022371923,0.798184623468317,0.979682177966348
ENSG00000162461.7,0.132189424858338,0.055336374789649,0.107693497660739,0.134137168863687,0.0600102925790028,0.104510668847374,0.38016143178204,0.223619903359633,0.0485615253452011,0.343635048940879,0.199211123225894,0.0447955187504494,10454,367182,222,SLC25A34,0.162955527755823,0.163739381723618,0.113158150737363,0.102656444744863
